user_id,is_returning
8532-8998-ZYWM,0
5058-2631-MVKJ,0
1188-6748-PFFG,0
4139-5847-IFJA,0
4035-4554-IMBR,0
1695-0651-XXUE,0
4007-4680-CRPC,0
6495-4252-LINI,1
6113-7211-XQBR,1
7633-9576-JPSG,1
2658-3317-QINR,0
3286-1005-MMRG,1
9955-7809-QGST,0
2203-7823-YFAY,0
0609-4572-OXWT,1
5623-4004-RZMC,0
2543-8148-KTKJ,1
4990-3559-DBJV,1
9609-6784-ZDSD,1
4679-2548-MGCK,0
4799-1930-PFNU,1
3539-2110-YDZF,1
9263-6845-FLXN,1
9789-6213-GKKZ,0
3840-0252-JIMV,0
6566-2567-EYBF,0
1539-4343-DLUC,1
9830-3387-WMZU,0
5643-9275-BYGV,0
5739-8712-CWNC,1
5015-8424-FPAU,0
1932-7296-OHJU,1
7315-6195-NSZB,1
8583-2534-TKAR,1
8623-0203-WFZV,0
7773-6649-CQCH,0
8069-7226-UUMK,0
3702-5246-UZCW,1
6584-2223-RATZ,1
9791-6068-JCET,1
8435-2225-GTVQ,1
2279-5140-LQAW,0
5091-2958-HBTA,1
0647-6874-IABW,0
5413-9727-ENIB,0
9950-7126-DMAY,0
5895-1153-IRDL,0
5352-4222-FWOA,0
4575-5008-AFBQ,1
3100-9241-OPJO,1
9527-8074-SWMR,0
4995-6374-AFFT,0
7775-6241-GRXP,0
0201-9320-OHOL,0
3690-0475-IGFA,0
3132-3165-NPUX,1
4604-9257-UBTV,1
9816-8725-EWZO,0
7008-2101-DMOV,0
4836-9431-PQRM,1
7917-7541-SBKB,1
8418-3943-BYXE,0
1278-2001-MPCT,1
7342-2128-TLOX,1
7213-5223-MOJU,1
1114-8655-FETX,1
8785-6364-WZJG,1
9716-0528-GWNT,1
6247-8039-FEIQ,1
0818-3204-SQJY,0
0899-6056-WKKS,1
4606-1349-ZKTV,1
1376-8314-ODML,0
0519-6658-JAVV,0
4565-1295-VRQX,1
2664-2345-EVSG,1
9441-7253-LLEG,1
3779-5983-OCGM,1
2486-2735-CYRV,1
1606-5734-BYVD,0
8907-0827-BHGM,0
2669-7119-YGAG,0
7808-4893-FKVD,0
7133-5534-QIJU,1
5046-5782-CZFA,1
5348-5172-HOTI,0
6970-0933-XZMV,0
4541-1753-RFSW,0
5873-7282-GIJU,1
2644-8947-JOBN,1
5045-6096-PQFH,0
8515-5801-TLYQ,0
1687-7540-NPIJ,1
5660-9120-RHUL,0
6252-4793-DKHF,1
0726-5693-USOM,0
4986-3616-WGDQ,1
0234-2736-XDQR,1
5483-1303-LZQB,1
7585-0729-VBTB,1
5448-9607-SEGM,1
6008-5464-OZLO,1
9100-7459-CUWG,0
9163-8228-HGKA,0
6291-5433-RZDN,1
8692-1018-TSFM,1
7671-5713-QTDA,0
1762-5296-EJME,0
4398-9159-UYRJ,1
3222-8105-YCYZ,1
9272-5318-CPJM,1
6163-5974-YEZM,1
6650-8678-OLSU,0
9017-3457-FHSD,1
0773-9220-DUNY,1
6628-4704-BYQH,0
2732-9469-MBOK,0
3455-1692-ZBRD,1
3986-3944-HOZS,0
2699-4271-FMNR,0
9324-3059-KASA,1
4190-0920-USNI,1
1011-8249-PHOF,1
8022-0523-YXAI,0
7422-9453-MUVH,0
3759-3451-UIPE,0
0548-6343-PHWG,1
3909-5888-JNSD,1
7579-9309-SRLA,0
2402-4150-YBZI,1
5484-6876-NWWY,1
7768-6614-QPEO,0
2297-0559-XQYG,0
2298-0182-NXIQ,0
8226-1762-OBZW,1
4098-3160-GYDE,0
9000-9719-WYVO,0
3473-5514-MBGB,0
7047-1127-UMBW,0
4506-9893-CGVQ,0
0908-5509-JKJR,1
3310-7534-OZBQ,0
5911-6385-GHRC,1
9320-9322-PAKS,0
9333-5355-KYXD,0
4624-6614-FPJZ,0
7763-7485-DBWT,0
3044-6630-FNRS,1
6335-4069-JVGT,0
4758-4361-YECR,0
8764-4338-QELI,1
4705-4068-IFCB,1
1848-0891-IROM,1
7700-5430-WUZV,0
6849-9934-YTEZ,0
8055-8497-JRPV,1
0661-0495-FIGL,0
0503-8696-CSQP,0
6134-5522-RJCW,0
1778-5491-ZVJB,1
1469-3262-NHSD,0
3960-0303-IKOL,1
3216-7981-APGO,0
9251-4663-VLTS,1
1048-9805-ONSW,1
5831-3181-RKVD,0
3754-7762-TNIV,0
0135-6156-LOTC,1
6176-4891-KRVC,0
3187-4601-QWTY,1
6143-4469-LECP,1
7011-6019-KNOV,0
3874-9783-IETE,1
1032-4557-TMMZ,0
9490-1965-PIRM,1
6127-9355-OPDA,0
4162-1991-WDAM,1
1711-6104-ZFJD,0
6241-7267-LBQN,1
8095-2470-YVBX,1
0641-1655-NZGC,0
8435-1473-VTZC,0
6906-3751-TTYL,1
5342-5485-YPAU,1
9258-6369-KFDO,0
4477-3201-YHTM,1
0566-0987-KYEB,1
4532-9029-IPXR,1
1178-7131-PYYK,0
8270-0417-IEAZ,1
6391-3461-YWEZ,1
5594-7390-EYTF,1
3715-9250-FQLX,0
5292-6018-SHHC,1
4510-2500-DIUS,1
0134-7602-JSSP,0
7905-0232-GQOB,0
1026-8686-SDLD,0
6096-5166-NMNI,0
2232-9298-FVBU,1
4142-0013-IKQA,1
0723-6437-PGAZ,1
8161-2758-UNPI,0
0262-6384-ROFN,0
5270-8309-ZLAP,1
5345-5663-HXUB,1
3873-6553-UIBL,1
2372-4394-QWJO,1
1296-6150-LHIB,1
9364-2511-ITOG,1
4345-1265-VNAD,1
3735-6554-HUPT,1
4714-5711-OSPX,1
5823-9954-MMAI,1
5490-4395-CVBA,0
0997-5354-AKAV,1
1388-4460-CIPG,1
6297-6170-UBNW,1
5863-8577-PUCQ,1
8759-0811-JRVT,1
5598-3725-BOBS,1
8826-3919-TANU,1
1167-8822-RMFI,0
1902-8528-QTAP,1
0252-7450-AIHM,0
4121-6434-RBWV,0
4605-7006-VUUZ,0
1684-5943-GCEV,0
7657-2889-XUVC,1
4030-6807-QNTC,1
2965-4450-ICGE,1
3864-5481-PPEG,0
2328-6924-UVDS,0
4383-6308-BXQG,1
7444-1392-HBSK,0
2828-4642-MVSB,1
5515-7892-QYIT,1
0103-9728-ANDL,1
0641-2747-RSXG,1
0470-9536-PDKW,0
6758-3264-NGDB,1
5433-5907-DQPS,0
7000-1490-YHEE,1
1431-5328-SFTP,1
1965-2141-SNEQ,1
2153-2412-FRGM,1
1195-6989-QNZW,1
1540-0917-YLKD,1
0244-7734-CSIE,0
2558-6778-IPPW,1
6898-5391-RDUV,1
7171-7001-RMCS,0
7632-3700-TDVK,0
4202-8755-HPUV,0
7297-1942-SZES,1
6705-7968-GJJY,1
7787-0955-SFBZ,0
6839-5646-IHEC,1
7938-4378-TXDV,1
4107-3274-GWQM,1
3919-0295-SFGY,0
3949-7310-ZKBV,0
0955-7973-YNJI,1
0421-0928-EJZS,1
8782-7283-ACXD,0
7900-4979-YZMO,1
1828-7981-MFNS,0
8871-0273-HSXP,0
6243-3737-YIYW,0
1048-4700-OBIY,1
1967-5346-EWQE,1
9838-4155-YFHK,0
4591-4022-WOXH,0
3817-5610-JPTD,1
8919-8016-JROU,1
1974-9524-JBYY,1
4641-1349-JLIO,1
3582-1002-ARCC,1
3987-4359-JAFP,1
3427-6683-BKFL,0
9353-5163-FJWR,1
7111-1102-AHCR,1
5462-9767-DCVB,0
0089-8809-JUNO,1
8243-5761-MMHE,0
2397-8959-UBLG,1
8650-8808-YTRK,1
9636-1684-DGFQ,1
4424-2801-MLLK,1
6564-1744-YOIG,0
6542-9296-ANZY,1
0514-6643-GMCP,0
1736-3311-PVMS,0
3601-9070-XKRW,0
7772-0653-XGWO,1
1400-0310-JPUL,0
5405-7476-KQGU,0
8838-6545-UFXC,0
0726-0786-LMXD,0
7267-4721-NRKN,0
0760-7496-JWFZ,0
1363-6817-MMYU,1
9676-1566-FISP,0
1265-6045-LLZP,0
9059-2249-KILQ,0
7411-3180-EFFK,1
6208-4132-CYJT,1
4223-7733-ERZF,0
7175-0246-THOD,0
1064-0817-OSUS,0
7657-3378-AFRJ,0
5173-5240-RIXA,0
6198-8021-FYES,1
9726-6302-BHUN,0
8112-2525-SWNH,0
0717-5583-IFDI,1
3242-1267-KYJM,1
0798-9918-DPSS,1
6396-1030-EKJH,1
0168-0892-XLFH,0
1588-1842-DNEL,1
9458-3106-VXFX,1
9388-3496-PNPE,0
0501-3590-CVTR,0
6431-2579-GPEO,1
9820-1766-TWMS,0
9675-2890-EXKM,1
5677-7759-KASB,0
1489-9623-EWRQ,0
3946-0475-KFOX,0
4557-7531-THUD,0
1578-9306-JDXE,0
0592-8851-MHUS,0
6063-2946-PQFL,0
4816-9250-SSPQ,0
9355-5098-LUFF,0
1201-2516-PWCB,0
5454-8402-RUSN,1
8875-0398-NVMF,0
9695-4789-DUAG,1
6792-4607-XBKH,0
8253-3907-ELQD,1
2107-8016-GDYM,1
7267-4241-ZGUY,1
0352-8106-EOGN,1
3895-5023-FNWJ,0
4824-8456-DSYL,1
7293-9185-EHIY,0
0668-2124-AXMM,0
2484-9385-KQLQ,0
4385-4494-NKWF,1
0620-8781-BZPE,1
1830-6983-UOMC,1
7654-9422-YDNS,1
6161-1944-BGFT,0
8212-5166-PCEZ,0
5871-8881-YHAO,0
9566-5982-DOWQ,1
3708-9178-KHQM,1
8933-7189-KSWS,1
3021-2409-STTL,1
9018-5334-RGIV,0
3709-7426-FSKM,1
2891-5340-DFSM,0
3543-3972-SYMI,1
9405-1868-ICVC,1
2571-1181-NVUQ,1
0374-7246-DTQA,1
8345-1881-WROT,1
6414-2033-UCXZ,0
4075-7244-LXOX,0
9767-4153-KWNO,0
7718-9287-TJZY,0
0602-9436-TVQZ,0
8554-9552-CCPU,1
1825-1044-PKGJ,1
1060-4197-JKNL,0
1086-0344-EMDL,1
2499-8894-UIBN,1
7788-8681-MNJS,0
4290-4910-HHOI,1
0529-9220-XSDS,1
7434-3171-JIFQ,0
1117-5475-MQOF,1
8281-8788-TAXT,0
5666-1867-TGLP,0
4230-5849-IXFP,1
9076-8304-HKDM,0
6376-5540-PCCH,1
6411-5893-QYMN,0
9239-8053-WHPL,1
6776-5840-HTLS,1
8261-4950-ODLB,0
4501-4532-FJOD,0
9656-3537-WNUB,1
3533-0463-UMWG,1
0725-6975-KYAR,1
3792-0866-FUHT,0
5434-6740-GYLI,1
9021-6190-NFPX,1
9854-6460-TFXW,0
0077-5165-XUHA,1
6795-9643-NKDD,0
7612-6990-HPBA,0
9027-3601-GDTP,0
8408-6705-AVCT,0
8732-0874-QJEN,0
9231-3903-OIHU,1
0320-4651-GZXS,0
4024-4560-QECJ,1
7229-3852-UVTJ,0
1114-4837-AWGM,0
3909-7510-PXIQ,1
8450-0157-WWAT,0
5183-3784-ODRT,1
7257-4188-KDSU,1
4656-2896-HUAT,1
9700-3472-MABN,0
8581-6070-THDH,0
2584-1915-IXUY,1
9878-1895-KNUG,0
0037-7254-DPQP,0
3731-7672-UIPZ,1
6538-7697-LXUY,0
2578-6172-TGKW,1
8600-4150-ZQWP,1
0087-5585-SNWK,1
5154-0438-XYZF,0
4208-7631-MTIE,0
9352-2298-KZHH,1
8141-9949-SPDS,0
7643-1634-IHGQ,1
4797-4766-ZGWR,1
2194-0113-MIXX,1
2484-2120-BWZD,0
5066-0573-WGHQ,0
2924-1688-ZFIG,1
1795-2758-NBRV,1
2662-3824-GQAS,0
4403-4068-DQUH,0
9152-4235-UOGF,0
9728-5809-YULQ,0
1004-9591-USFH,1
7350-9245-MZDT,0
6873-7409-RRJR,0
7427-4179-VXGN,0
2300-6330-BSJH,1
8040-9022-QMEW,0
4226-7306-FIYL,0
0542-6853-QRHE,0
5550-5292-YVTS,1
5035-4980-VKJB,1
0916-4721-SKZH,0
0326-1721-KGYL,1
1597-3213-XFCG,1
1589-0471-LAMD,0
3029-1842-CCAM,1
5570-9703-MEXA,0
7681-2559-MZNX,0
3707-4926-JSFS,1
1663-5816-QSJU,0
4029-7674-NMFM,1
1523-3130-JNJU,0
2020-4652-MDXY,0
9800-3791-BAYB,0
1900-1866-KTJS,0
6141-2050-JSOL,1
2837-7438-PAKL,1
8756-6717-XVTQ,0
0687-1877-HUDM,0
5651-5039-GIDJ,0
1580-4248-IFQF,0
1980-5804-MCVC,0
7912-0820-RWMI,0
0004-8330-JACK,1
2259-6924-GGDW,0
0782-2794-WYRI,1
0800-3319-ZIBU,0
3515-9010-ZTKV,1
1604-4026-JBGD,0
9463-0966-ARJH,1
5075-0587-JMOP,1
3949-0567-SHSL,0
4899-9023-IJJQ,1
7392-5417-QQTN,1
1590-7279-CEPH,0
8076-9686-RXQT,1
5395-4844-ZUIK,1
4234-1353-YGIL,0
6307-2369-BNLY,1
9072-8120-VYHL,1
6676-8363-WOTK,1
6801-9216-WWRQ,1
5808-5158-JCZV,1
5464-1289-AVKG,1
4088-2551-VEPO,0
1386-5790-ABCP,0
4511-9245-BXLD,1
6651-3447-LMJA,1
3620-8530-DGJL,1
9909-3578-VPIL,1
5288-3057-ZUXZ,1
1235-9910-YJVA,1
8521-2671-GDLZ,1
9387-9323-SHSU,0
5063-9791-NRNR,1
6442-8360-COIL,0
3722-3523-XEKP,1
7871-9343-OEPM,0
4474-6300-HIQV,1
9373-9462-WQHR,1
0964-6669-JEZY,1
7334-8520-GOCU,0
3169-8410-JWOW,0
1762-6747-VGGA,0
6790-8666-ITNW,0
2425-6118-ITSJ,0
7946-8208-GHAY,0
7452-5798-CDKF,0
3177-0790-VMXP,1
3655-4377-ZRTS,0
1934-0264-KMYN,1
9489-6378-GYWA,0
4410-6087-COHT,0
6452-9517-FKFL,1
9575-9330-CGEX,1
2627-7647-IRIH,0
7678-5483-LMNR,1
7635-9416-DKKQ,0
4886-9929-INKQ,0
2178-9976-MFPE,1
6588-4355-MGER,1
3503-6222-CYCY,1
5926-0169-ZJZE,1
6051-5378-AKJM,0
6518-1729-UDLM,0
4434-4048-QPPW,0
0654-5742-HGPX,0
0787-7301-UAWL,0
6508-8942-ECXR,1
5092-3816-ZJZM,1
8928-7798-FMQN,0
5083-8540-RDXU,0
5220-3055-FKHB,1
5031-2344-UBAV,0
6093-7907-JWHP,0
3234-8052-UEAB,1
8723-3811-VVBT,0
5449-6047-FBHZ,1
9257-6376-WHZC,0
3108-6950-UKFG,0
6444-1161-SHML,0
4563-9914-CTLT,0
1213-7551-OYZD,0
6207-9982-PFNS,0
1275-2508-BAQC,0
7491-3097-CHJB,0
8874-1016-GRXI,0
2363-5705-LXAV,0
2961-4807-QSOU,1
5789-2859-XNTI,1
5042-0681-BBWO,0
8689-0950-OPYL,0
5380-9593-IHBS,1
6293-3858-PPXM,1
0621-6577-ZLJP,0
3029-8676-AUOY,0
0157-8798-UIHE,1
0281-3884-IVWT,0
4380-3301-LMGG,0
2085-4043-MVBK,1
2857-3750-AEKL,1
7835-6194-TSRN,0
0348-0023-NOZK,0
1039-4976-EAUV,0
6532-1265-PMNV,1
9466-2733-EJQV,0
0005-1148-QOBO,1
0015-2339-WNPC,1
6825-5285-VRAL,0
9355-7342-WIFS,0
0765-8170-OPQH,0
5699-0383-ATDU,1
7710-6153-FQUJ,1
3303-8528-QUGA,0
7654-3534-RBVT,1
9029-7080-ZGKT,1
8985-4847-LAII,1
0194-9276-GEYJ,0
7923-2698-TLTQ,1
7826-2182-MGCO,1
6426-5559-VNPB,0
4429-1609-YETU,0
3925-7486-ZNOB,1
0774-4723-LFGT,0
9757-1263-ZLXO,1
6876-3410-OQFQ,0
2641-8910-TLIG,0
3796-7328-EHGV,0
5596-5530-ACBI,0
6373-8434-LYRG,1
7835-0931-UVIO,0
4958-4399-FHFJ,0
5317-1074-OZYN,1
5062-5989-RXTL,1
2546-9823-XUFC,0
2317-8942-VHLO,0
7838-7546-HREN,0
2808-4166-PQUK,1
1845-5693-JZTT,0
0763-2200-WNKQ,0
2261-1656-JQZA,0
2948-6044-GSQP,0
9589-5836-VELL,1
8824-4840-KJCF,1
3501-3843-ZVGK,0
1442-0769-JEVP,1
6541-7807-YKDT,1
2106-3406-MXFQ,1
7801-7268-FYUH,1
9935-6696-BVKI,0
8374-0630-PSUV,0
7427-1314-ZYMM,1
3094-1499-ELMS,1
4993-0830-RDGZ,0
8335-1257-HJYX,1
2412-4418-DLWU,0
5822-6883-IHLQ,1
6145-5889-GJKO,0
6143-7818-JFQP,0
1862-8662-ORUN,1
3346-2749-YKTV,1
2494-5268-YGAP,1
6642-5163-MNTJ,1
9483-9100-KTTE,0
0090-7506-TCTU,0
1349-4323-LTEZ,1
8915-7551-SBYP,1
2189-8679-CWDZ,0
4821-7540-HAXT,0
4251-9266-THJJ,1
3596-7605-VRIK,1
2491-6715-HYJV,1
0347-4212-HAAC,1
5066-2059-FKSE,0
8320-3133-ULKP,0
1701-1257-LFWW,0
8738-3283-XHGT,0
5612-8869-NXWO,0
4643-9908-QGRN,1
6270-8260-DCTM,1
9128-1990-XITT,0
0377-5908-IWFP,0
7774-9997-PQKU,0
0782-1734-YZMG,1
2937-1106-QXIQ,1
7834-5053-ZTFO,1
8000-3712-HYOM,0
3592-6858-HHHH,0
9279-3814-YHGP,1
4762-0409-IPFJ,0
3154-5507-TZZR,0
5159-1038-PECB,0
7709-6586-AEBL,0
3065-2953-LMCW,0
4353-6146-GXIK,0
5304-3804-GRJG,1
3665-7171-ZMRU,1
5914-0257-CDVA,0
6749-2535-LIPB,1
8478-6351-EANS,1
0698-5357-UQIV,0
8760-9957-IGDU,0
0809-9215-PIQV,0
0896-0502-RFSB,0
0379-5696-RKRT,0
6725-5027-CHUX,0
1100-8439-TEUS,0
6880-3986-VHDQ,1
6080-2543-TDHO,1
0931-9074-JEMQ,0
4412-9778-ZESP,1
0063-2935-YVFI,0
3981-8190-AYWA,1
1017-4808-LNRA,1
8025-0663-LJLZ,1
9873-4548-OBGE,0
0117-6515-NOWO,0
5707-3956-VAYC,0
3193-4161-DHFB,1
5610-5450-UIBB,0
1635-3608-YOHU,1
7231-6333-NDHE,1
1635-6414-UUJF,0
8617-4891-YQZP,1
3199-7570-CIFA,0
7413-9313-EIFM,0
3840-6983-BFRN,0
5520-7071-QVBF,0
1408-3617-WDUB,1
6051-3343-SNZW,0
9161-0759-WVVA,0
2158-9852-ANDZ,0
1156-5737-ULEJ,0
7419-2491-XBUD,1
7927-7742-YNTL,1
4285-2825-LMNS,0
7232-7030-MMDA,1
9776-3122-RPDN,1
4677-0593-QSOW,1
1451-4493-VNEC,0
0487-5205-RWTD,1
1070-1590-XHNB,0
8966-0271-CHKC,0
5198-1301-KTZE,1
7055-8649-FSMA,1
5502-1055-WXVJ,1
0039-0343-ERWE,0
0009-7168-JOMR,1
7601-4070-LGZP,1
9067-9024-IFDT,0
0318-9363-DENR,0
8437-8784-ARVZ,1
9832-5286-DERL,1
7036-2445-HYPX,1
8113-3399-MPJH,0
8455-2415-ZMIL,1
1825-5290-RILC,0
1597-3585-KGEK,0
2151-3258-RRKS,1
1527-2022-JYAU,1
8407-4240-BYOK,1
1265-8797-KGVW,1
6322-3857-FWTQ,1
8163-7691-SZXC,0
1505-0352-ICKM,1
5059-8469-CHEH,0
9335-7119-YJBN,0
2000-1324-FQAP,1
6131-1292-ZUCN,0
3680-6239-TKRE,0
6325-8605-KBBD,0
6978-2797-QJWM,1
3537-7911-LOHB,1
1749-6037-UVVE,1
8030-0053-HPXY,1
6715-5324-BBXH,1
5808-0887-ZJDU,0
3524-6046-QEMI,0
4789-5925-SMNC,0
1652-9810-SBSK,1
6665-0102-PTFB,0
3705-1350-WCKN,1
8249-8051-YNFN,1
2608-2246-VCQZ,0
7781-0300-YDRY,0
0786-8206-HUWD,1
0710-2557-NOCS,0
6956-7910-ZRSY,1
4997-0928-VCLW,1
6625-0576-FRAP,1
6853-6560-FKWG,0
6245-9610-VDHF,0
2625-9109-WUEA,0
6065-8924-WWTE,0
5846-2225-DSCA,0
1555-3965-UPAA,1
6887-2051-RXLD,0
8819-2413-OYGZ,0
1595-1884-DADZ,1
2443-8052-JECA,0
2206-3839-KFOB,1
2722-1044-YTMX,0
9198-8711-EVEL,1
2380-8069-KLAW,1
6023-3689-KWPN,0
6545-6131-BJAD,0
7629-3926-KSKE,1
7226-3761-AVZI,0
1437-6070-GRRJ,1
7512-1411-QBPP,1
4614-6842-LEBQ,1
8232-8927-RBEB,1
7852-5045-HALN,0
1200-9740-ZLEG,1
0808-3001-QYOO,0
1047-8040-EFJC,0
3995-4983-DNMI,0
4613-6169-AGRY,0
7992-6935-TBOZ,0
2255-4921-FXRR,1
2491-4306-KIKY,0
7920-7326-XSMI,1
9090-3892-JTNZ,1
7308-5608-WWXM,1
3969-7073-EXRP,1
3862-7621-XGIZ,0
7256-0093-IGIR,0
9468-0841-KQBO,1
4582-2091-WUEL,0
9839-5312-XFSI,1
9461-9620-TREE,1
4962-8179-KKBV,0
9327-9011-BQOU,0
6947-6865-POHR,1
2107-7407-WJWN,0
5473-6148-JTPX,0
0974-1291-ILDY,1
3867-9754-YXHR,0
5863-0173-EEVH,1
5537-6567-KOED,0
9678-0229-SQZF,1
1650-1952-QHXC,0
8918-1025-QXVA,0
1989-0366-UUYV,0
7219-8350-JIDD,0
2073-9382-JHIS,0
6853-7336-YMXQ,1
2880-0145-FJFP,1
4337-0990-MEHP,1
0992-6095-KCOP,0
5632-8875-YRAE,0
9839-6158-NTUA,1
4685-0545-MJNT,1
7101-0498-MYLA,1
7559-5653-OFAD,1
5165-0360-YEWJ,0
7422-3587-CLHL,0
6767-9099-GYNH,1
9663-1485-DYSD,0
1549-7386-XPHB,0
7737-6246-GPLA,0
7884-0950-YSQZ,0
2279-5484-RCME,1
1273-2288-TRWZ,1
1803-5797-HELR,1
8873-0199-YOQR,0
9938-8333-IMOB,0
2885-0671-FIXJ,0
2162-9052-TLMS,1
5445-9105-MDBT,1
9224-5396-JCGK,0
8160-5903-SVWU,0
1724-2506-MZIW,0
3490-1481-CWUJ,0
0888-4586-MLOY,1
9764-4888-QPTD,0
0275-0995-NUSB,0
0715-5156-WBAF,1
7896-3094-PSVA,1
0091-5835-GKET,0
1779-2246-QHYP,1
5130-2236-RORH,1
2528-9529-VKLI,0
0337-9994-JJPD,1
3532-1872-QZRP,0
7847-0405-UHZJ,1
1474-4521-AAWE,1
6914-3281-FRSK,1
2251-8681-KMUZ,0
5341-0647-XBVO,1
7603-8558-XAJU,0
9454-1144-IADS,0
8757-8738-TEID,0
9115-0821-GWMT,1
3423-5366-CMBZ,0
2418-4363-ZMUW,1
9940-7262-ZSUN,0
5749-2949-ASDY,1
6986-1317-FRSL,0
6446-0433-WCKQ,0
9903-5628-GREV,1
6338-4421-TYEI,1
2574-4432-HWHL,1
2811-5066-CULY,0
7928-1072-XKLM,1
3032-3642-TNRB,0
8155-4792-DFXN,0
9058-7736-ULTG,0
5811-8334-PLBH,1
9365-9161-LJZY,1
7117-6429-XJEZ,0
2184-8522-XSXS,0
6215-0443-JNUT,1
6327-3211-ADRE,0
9617-4156-NFGV,0
6830-1383-PMAC,1
3113-8107-HZGC,1
1903-7044-FMWQ,0
6229-1412-PFZH,1
8710-8366-EURQ,0
5504-7127-QZEP,0
9580-6050-UUFN,1
5469-9348-CFBB,0
1849-8707-GFUU,0
0917-9408-HOVK,1
2863-5720-WVMX,0
9568-7899-GWUA,0
8218-7502-KEYJ,0
0092-8314-EDKD,1
3002-2731-SGNW,0
6622-7729-ZUYZ,1
6803-1857-ZUAD,0
4600-4217-ZURQ,0
5662-0805-CZIW,1
4670-7431-REFP,0
0693-3148-CALP,1
3656-6773-PDQT,1
2431-8332-ZNHK,0
6513-3502-HNRI,1
1664-8944-THBT,0
4898-2290-VOVE,1
9546-3063-ZAGH,1
3958-2454-VEBY,0
6998-0142-OOUM,1
7940-9754-KURE,1
4931-8260-HEWA,1
5617-9274-VCFW,0
3108-6121-ILJI,0
6345-9373-JRON,0
5189-9765-UYSF,0
6403-9203-TLFO,0
1004-7973-CCWQ,1
5266-6106-GOMV,1
7950-6137-KIPS,1
4038-5402-CUPQ,0
2217-4108-TLOE,0
3780-8645-BBMZ,0
2840-1073-JDIP,1
7990-7231-BGJL,1
1590-1086-GSPL,0
8741-5784-ICJM,0
2756-8087-CHEN,1
1670-4894-NTIO,1
1555-8440-SLQY,0
2114-7184-DMWK,0
9578-8756-KRNY,0
0916-8527-HKRG,1
2602-6604-MVJG,0
9588-1043-KWDR,1
9935-4753-PLMP,0
5445-5365-PLGY,1
0804-4394-WTAQ,0
2197-1113-VPCI,0
1200-5095-JIPD,1
3943-6626-EUJR,1
3370-2221-ZEUC,1
2943-8667-ENPJ,1
2048-0424-KATM,0
9758-5832-UVXV,0
1192-2021-NWZT,1
2197-7453-NTPP,0
2392-1835-BPIF,0
0847-3494-SKPK,0
1398-0496-QDWD,0
6190-7823-NEYI,1
2984-9061-IMXU,1
5920-6763-AEMX,1
2692-6542-NVGZ,0
7224-0555-HVWH,1
6870-7216-QIFN,0
8447-9993-BMEC,1
3955-1669-JHEN,1
8730-7937-VWQC,1
1109-6935-BMBO,0
5313-4373-NICZ,1
7104-0199-SMSF,1
3272-7727-MFIJ,1
9170-8555-HABM,0
1461-8805-KOUD,1
2517-4443-DWST,0
8529-7523-SCOX,0
1678-0781-JWQC,0
5111-9522-NMJY,1
5739-8598-ILNE,0
6696-3137-RQXL,1
8227-6401-MKRO,1
3170-1016-VYTR,0
3695-6711-CZKV,1
2695-7674-VTQY,0
7361-1569-YEFF,1
0585-9101-TTEF,0
3400-5996-WMRA,1
6144-1943-MSEY,0
4639-7151-ONXQ,1
7931-0933-UTZA,1
3306-2448-FAWH,0
1693-5615-XULR,0
1670-7627-PALE,0
1856-8215-FKSP,0
6775-7947-TCYP,1
8670-8207-ABUB,0
1000-5194-XUSZ,0
3902-8306-MUZX,1
6944-0896-EDNJ,0
3667-1249-TWMJ,0
9831-8893-OUMO,0
5363-8208-LUUO,0
6879-7369-BMWF,0
9498-1282-UCNZ,1
7152-3315-SJYV,1
5461-7178-MENO,0
4121-7194-GLSW,0
6952-7720-YVRM,0
0536-0763-LAKC,1
9675-8084-GHZZ,1
1790-5075-ICMP,1
5750-3446-RKCX,0
3389-7508-XMZP,0
7196-0948-HNVW,1
3409-2704-EHLT,0
9707-1518-GVEM,0
6303-1365-LXKW,1
5733-3676-RAMM,1
1785-4143-OXHT,1
1377-3007-LGOA,1
7464-9086-YVAF,0
9868-1098-WTGL,0
4238-8805-OBIN,1
1971-2471-XFQC,1
6643-5087-KCQD,0
3968-8103-IBKD,1
9795-1627-IWIV,1
8547-5885-BZMB,1
1619-1798-LHYZ,1
3008-0442-UIHM,1
6633-3827-JASJ,1
4182-0235-MNGV,0
6839-7424-TOQP,1
4693-0145-QMZZ,1
0576-8260-IFSA,1
1029-8402-OLBU,1
9057-6735-WTWX,0
7843-5856-AFIV,1
3763-3198-YWHW,1
6220-3304-FZPT,1
0928-5063-RWRW,1
3400-8478-FVRF,0
5940-5644-SQIW,1
3938-9445-MAKB,1
1561-4773-TAJG,0
4339-3082-OFBM,0
5770-0063-QVYJ,0
0572-1415-WXRA,0
8403-7361-XQUM,0
6556-5720-MDCH,1
9637-2461-QSRL,0
9797-0791-EKQB,1
4538-2279-AVDM,0
0300-2074-WYJH,0
6956-2530-VTLJ,1
2777-1487-QXBH,1
8281-4086-ARVS,0
0319-6450-DJDS,1
4062-6641-DVMX,0
7457-0509-IKXM,1
2005-1873-AIRM,1
9261-5478-YYHB,0
2888-9869-JUGK,1
5204-5150-LNQI,1
9559-4175-PVVT,1
4181-0815-LHLT,1
3956-4017-SMCN,1
9645-4071-KUSY,0
8067-3652-BNND,0
5251-8973-LHLD,1
0750-9007-OHAM,0
5186-1874-IRZK,0
0480-1566-XEIX,1
